Ai,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15
A1,0.002266341291913531,0.06879745119361244,0.03187775851098496,0.024708828172691256,0.014631903224987012,0.00022526473972938287,0.003748965512605758,2.7078455720775285e-05,0.04007646482887419,0.11861051201608587,0.004606911933889683,0.009453500002924354,0.13828097365121564,0.13267092394504343,0.04407777353431128
A2,0.05248057290823665,0.017279583156608127,0.017718461654285072,0.018987622997529013,0.0033781902443686387,0.00013621120525185646,0.0011894451726626094,4.741185970535307e-05,0.02120245800059114,0.16283667419567235,0.022713224254893437,0.015076695458411017,0.10847136273097908,0.2006265937946917,0.022575526236353824
A3,0.01798185266389979,0.0052546676745103185,0.01866322253000056,0.019366936308663072,0.021257767432252248,0.0001733162747657233,0.004090903373772278,0.00014038256680876636,0.031963339396044996,0.25369766493267476,0.022521274296230916,0.019039250164322334,0.07811984439144397,0.2952581894495671,0.03636794160453717
A4,0.000241279058800592,0.236715199977403,0.01426542710651126,0.06446258302286861,0.026307027046298528,0.0004824908445128478,0.003656009749088929,0.0,0.03673662494546665,0.2244580442470575,0.33541731556965876,0.04239483405415805,0.3378530154849717,0.6022701937847578,0.0408751255450966
A5,0.020516404895334284,0.12038016264981938,0.04804904595999965,0.011504759495853086,0.040706838536279544,0.0001204490294072048,0.004251563954237919,0.0,0.032430993979670704,0.15252969634872351,0.022921022607140348,0.015088151136773604,0.23678519850579646,0.19053887008059206,0.03680300696177402
A6,0.0016876493116045955,0.04462476270738667,0.004770355538865657,0.08176408863090835,0.00667921168460621,0.000343141084826618,0.0002422172363037998,0.0005449887818722544,0.024773176733443033,0.31647988141785305,0.22719937825515918,0.059134393472320766,0.13839572077716217,0.6028136531000438,0.02590352383720053
A7,0.041612123800619495,0.05871649643963378,0.035505599696548096,0.000196348689867099,0.003026904668416973,5.115798968334387e-05,0.000454472550069238,0.0,0.014989473322032832,0.10933015574754824,0.0,0.03312713651111804,0.13855184273090304,0.14245729224934192,0.015495103863557043
A8,0.053979177178971154,0.09761036988682291,0.027667353856419642,0.0071169747529990154,0.003141884272257359,0.00010303934279224136,0.0023114051284848264,0.0002027548358163038,0.03752934248544753,0.09953538014524131,0.0,0.018478237516367662,0.18689856062565485,0.11801361766160896,0.04014654179447967
A9,0.07639598245641646,0.04148150829558022,0.01562147799500467,0.004962785166119583,0.006986220778570564,0.00013015463164167776,0.0033660722808731714,0.0005100063754940873,0.04751372409029504,0.13341668815187815,0.027058271237245465,0.04331264044800637,0.14144174138712745,0.2037875998817128,0.05151995737999813
A10,0.14548025182974728,0.02958416989553624,0.0017529152666448493,0.010066079002592092,0.010401474344286385,1.5672777354458e-05,0.00234895750649004,0.00030855780416589186,0.015409098140789343,0.2636869722779243,0.02110400760650854,0.0035496592747346453,0.1946117022377943,0.2883406391567143,0.01808228622855441
