Ai,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15
A1,0.002527679654336096,0.038690142324553096,0.02338596504810686,0.027194228244323312,0.015377670367386255,2.6091997311803557e-05,0.0031928797704852616,3.122821727048748e-05,0.022790327520713652,0.12112349285066822,0.004297931042706621,0.004419623025121573,0.10392548566493974,0.12984104685887343,0.026040527506938072
A2,0.050406597013856046,0.016303485796974757,0.016514424457644738,0.0018036315830250707,0.0014220126286447552,0.00017309848965551904,0.0008686979758123839,8.654924482775952e-05,0.019743977296930743,0.14868262341579613,0.0015885037387197629,0.01039380226980708,0.0853218057737374,0.16066492937294974,0.020872323004727168
A3,0.018692651852414175,0.00424922312427793,0.018471307495771368,0.017065050921521784,0.022010541421627353,0.00014459024157179425,0.0032927141386991697,8.763044948058387e-05,0.028135847289997653,0.23062104547471007,0.01948929843831177,0.010248775572852293,0.07696383999278819,0.2603591194953633,0.03166078212041345
A4,0.0002399148501293793,0.19850001563682979,0.009180175982359536,0.042480559356787406,0.021187548189263945,0.0,0.0025985270442062895,0.0,0.040987766539481225,0.22626491828652148,0.26223260093485273,0.02973113980120907,0.268989686936533,0.518228659040252,0.04358629358545439
A5,0.02271094585048805,0.07714679533937095,0.04100908416717122,0.011684507430317745,0.041738704044680566,2.1152247068775005e-05,0.002963724339323248,0.0,0.031543970169932614,0.14899622669589105,0.019048832195488887,0.010984246886700516,0.1913051602784454,0.17902930577808043,0.034528846755536434
A6,0.0014619563310441337,0.04247400163514264,0.0,0.04642969356666438,0.0032696967297147247,0.00029849061428125975,0.00022825752888118217,0.00029849061428125975,0.0,0.3697845352011986,0.1655193144569425,0.03691681921406679,0.09281010951653015,0.5722206688874184,0.0008252387574437017
A7,0.039133834231993354,0.035608173664843805,0.03088117375565227,8.409966072997853e-06,0.0018242499330909196,5.31562122111052e-05,0.00038697722503315063,0.00038485097657786166,0.002034740174495935,0.1235170875568635,0.0,0.020111774027267222,0.10663085712327978,0.1436288615472916,0.0028597245878575627
A8,0.059010170407408545,0.09451003465802102,0.02565575238433342,0.007430465161514429,0.0032394902923202837,2.039521276464053e-05,0.00249433452175494,0.00018967547876928451,0.0,0.09278137706994673,0.0,0.009107144598663087,0.1871415076761214,0.10188852166860983,0.0027044052145590598
A9,0.07896556109526547,0.026104662057039114,0.010031897452822682,0.0034483029012256777,0.005748021519647107,3.818119919763644e-05,0.003213207637594141,0.00046615426748317844,0.04508528008595123,0.12765821621615034,0.019913301878853,0.029948846547089566,0.12058090192485488,0.17752036458190465,0.04880282318408699
A10,0.14277991707602464,0.017210869785833766,0.0011653134849559182,0.0018132728778155291,0.0035831191868253166,0.0,0.0018323994591173775,0.00026544104322611615,0.0057415824047242865,0.2878362927175151,0.004753949742457133,0.003523349434693169,0.16445465191242503,0.2961135919774994,0.007839422907067779
A11,0.013322989075443594,0.11287294786437653,6.264613531604808e-05,0.0036159761028401794,0.005181449346003861,1.3854198293279903e-05,0.0002025615082177352,0.0,0.02720364389892567,0.05249578448645008,0.0,0.005773485299276748,0.13483959281062813,0.058269269781451145,0.02742005959431994
A12,0.06496395664213397,0.021636655767195832,0.032447628473581284,0.005581820855755182,0.030555827055413144,3.1432676012867504e-05,0.0022604963907592542,0.0025141713665124384,0.019145667124791835,0.11839856332065544,0.014878937243036553,0.04251123928154552,0.1503797883472248,0.17578873981891985,0.02395176757164645
A13,0.0,0.020817328124409687,0.01285786399892327,0.0,0.005201253127479316,0.0,0.0,0.0,0.011156919415164909,0.12682399930106916,0.0014381376244380218,0.0,0.038876445251992894,0.12826213695738412,0.011156919415164909
A14,0.12659737208070507,0.006299399807461472,1.017391052597659e-05,0.016355491859406594,0.016958436752302006,0.0005480079422142736,0.0013910970844309642,0.00029508119949891645,0.01147980762259226,0.461349558732307,0.11179275598963997,0.0,0.16398668820641096,0.5731423148729972,0.013713993850246917
A15,0.012580048023765073,0.02459860980973292,0.0021486844257721494,0.009360022569012982,0.0037675562547967285,0.0002766063273338714,8.693341713273236e-05,0.00016596379646878644,0.02312014464981231,0.2152167453312986,0.15658905678436236,0.0,0.051925417542144456,0.37180580208142916,0.023649648189720745
A16,0.01589101221227871,0.013866157315465807,0.01584203561899822,0.00369165357984077,0.01633734256907265,1.7552231249933388e-05,0.005643493678036372,0.0,0.14395147733933972,0.09980089875266006,0.02698693074794212,0.002114831749437791,0.05996715538281719,0.1289026612464873,0.14961252326106034
A17,0.002004666723013816,0.006118696478367413,0.0012301486854490724,0.01449093340203221,0.00436464605754451,4.4507826385706114e-05,0.0026681270664074158,3.045272333789691e-05,0.017654911694106816,0.20303996663409962,0.016506191290185015,0.00046192792259322165,0.025466003735349275,0.22000808578214295,0.020397999304149907
